,Project Name,Package Name,Type Name,Code Smell
9651,spring-framework,org.springframework.context.annotation,AutowiredComponent,Unnecessary Abstraction
9652,spring-framework,org.springframework.context.annotation,ResourceComponent,Unnecessary Abstraction
9653,spring-framework,org.springframework.context.annotation,AnnotationScopeMetadataResolverTests,Unutilized Abstraction
9654,spring-framework,org.springframework.context.annotation,AnnotatedWithSingletonScope,Unnecessary Abstraction
9655,spring-framework,org.springframework.context.annotation,AnnotatedWithSingletonScope,Unutilized Abstraction
9656,spring-framework,org.springframework.context.annotation,AnnotatedWithPrototypeScope,Unnecessary Abstraction
9657,spring-framework,org.springframework.context.annotation,AnnotatedWithPrototypeScope,Unutilized Abstraction
9658,spring-framework,org.springframework.context.annotation,AnnotatedWithScopedProxy,Unnecessary Abstraction
9659,spring-framework,org.springframework.context.annotation,AnnotatedWithScopedProxy,Unutilized Abstraction
9660,spring-framework,org.springframework.context.annotation,AnnotatedWithCustomRequestScope,Unnecessary Abstraction
9661,spring-framework,org.springframework.context.annotation,AnnotatedWithCustomRequestScopeWithAttributeOverride,Unnecessary Abstraction
9662,spring-framework,org.springframework.context.annotation,TestBeanNameGenerator,Unutilized Abstraction
9663,spring-framework,org.springframework.context.annotation,DestroyMethodInferenceTests,Unutilized Abstraction
9664,spring-framework,org.springframework.context.annotation,DestroyMethodInferenceTests,Insufficient Modularization
9665,spring-framework,org.springframework.context.annotation,Config,Unutilized Abstraction
9666,spring-framework,org.springframework.context.annotation,WithNoCloseMethod,Unnecessary Abstraction
9667,spring-framework,org.springframework.context.annotation,BeanMethodPolymorphismTests,Unutilized Abstraction
9668,spring-framework,org.springframework.context.annotation,BaseTestBean,Unnecessary Abstraction
9669,spring-framework,org.springframework.context.annotation,ExtendedTestBean,Unnecessary Abstraction
9670,spring-framework,org.springframework.context.annotation,ExtendedTestBean,Unutilized Abstraction
9671,spring-framework,org.springframework.context.annotation,BaseConfig,Unutilized Abstraction
9672,spring-framework,org.springframework.context.annotation,Config,Unnecessary Abstraction
9673,spring-framework,org.springframework.context.annotation,Config,Unutilized Abstraction
9674,spring-framework,org.springframework.context.annotation,OverridingConfig,Unutilized Abstraction
9675,spring-framework,org.springframework.context.annotation,NarrowedOverridingConfig,Unutilized Abstraction
9676,spring-framework,org.springframework.context.annotation,SuperConfig,Unutilized Abstraction
9677,spring-framework,org.springframework.context.annotation,SubConfig,Unutilized Abstraction
9678,spring-framework,org.springframework.context.annotation,SubConfigWithList,Unutilized Abstraction
9679,spring-framework,org.springframework.context.annotation,ShadowConfig,Unutilized Abstraction
9680,spring-framework,org.springframework.context.annotation,ComponentScanAndImportAnnotationInteractionTests,Unutilized Abstraction
9681,spring-framework,org.springframework.context.annotation,Config1,Unnecessary Abstraction
9682,spring-framework,org.springframework.context.annotation,Config2,Unnecessary Abstraction
9683,spring-framework,org.springframework.context.annotation,Config3,Unnecessary Abstraction
9684,spring-framework,org.springframework.context.annotation,ImportedConfig,Unnecessary Abstraction
9685,spring-framework,org.springframework.context.annotation,ConfigurationClassAndBFPPTests,Unutilized Abstraction
9686,spring-framework,org.springframework.context.annotation,Spr15042Tests,Unutilized Abstraction
9687,spring-framework,org.springframework.context.annotation,PoolingTargetSourceConfig,Unutilized Abstraction
9688,spring-framework,org.springframework.context.annotation,ConfigurationWithFactoryBeanBeanEarlyDeductionTests,Unutilized Abstraction
9689,spring-framework,org.springframework.context.annotation,DirectConfiguration,Unutilized Abstraction
9690,spring-framework,org.springframework.context.annotation,GenericMethodConfiguration,Unutilized Abstraction
9691,spring-framework,org.springframework.context.annotation,AttributeClassConfiguration,Unnecessary Abstraction
9692,spring-framework,org.springframework.context.annotation,AttributeClassConfiguration,Unutilized Abstraction
9693,spring-framework,org.springframework.context.annotation,AttributeClassRegistrar,Unutilized Abstraction
9694,spring-framework,org.springframework.context.annotation,AbstractMyBean,Unnecessary Abstraction
9695,spring-framework,org.springframework.context.annotation,AbstractMyBean,Unutilized Abstraction
9696,spring-framework,org.springframework.context.annotation,MyBean,Unnecessary Abstraction
9697,spring-framework,org.springframework.context.annotation,MyBean,Unutilized Abstraction
9698,spring-framework,org.springframework.context.annotation,TestFactoryBean,Unutilized Abstraction
9699,spring-framework,org.springframework.context.annotation,MyFactoryBean,Unutilized Abstraction
9700,spring-framework,org.springframework.context.annotation,MyFactoryBean,Broken Hierarchy
9701,spring-framework,org.springframework.context.annotation,AutoProxyLazyInitTests,Unutilized Abstraction
9702,spring-framework,org.springframework.context.annotation,MyBean,Unutilized Abstraction
9703,spring-framework,org.springframework.context.annotation,MyBeanImpl,Broken Hierarchy
9704,spring-framework,org.springframework.context.annotation,ConfigWithStatic,Unutilized Abstraction
9705,spring-framework,org.springframework.context.annotation,ConfigWithStaticAndInterface,Unutilized Abstraction
9706,spring-framework,org.springframework.context.annotation,ConfigWithNonStatic,Unutilized Abstraction
9707,spring-framework,org.springframework.context.annotation,ConfigWithNonStaticAndInterface,Unutilized Abstraction
9708,spring-framework,org.springframework.context.annotation,StrictLazyInitTargetSourceCreator,Unutilized Abstraction
9709,spring-framework,org.springframework.context.annotation,Spr8954Tests,Unutilized Abstraction
9710,spring-framework,org.springframework.context.annotation,FooConfig,Unutilized Abstraction
9711,spring-framework,org.springframework.context.annotation,FooFactoryBean,Unutilized Abstraction
9712,spring-framework,org.springframework.context.annotation,FooFactoryBean,Broken Hierarchy
9713,spring-framework,org.springframework.context.annotation,AnInterface,Unnecessary Abstraction
9714,spring-framework,org.springframework.context.annotation,Foo,Unnecessary Abstraction
9715,spring-framework,org.springframework.context.annotation,Foo,Unutilized Abstraction
9716,spring-framework,org.springframework.context.annotation,PredictedType,Unnecessary Abstraction
9717,spring-framework,org.springframework.context.annotation,PredictedType,Unutilized Abstraction
9718,spring-framework,org.springframework.context.annotation,PredictingBPP,Unutilized Abstraction
9719,spring-framework,org.springframework.context.annotation,ComponentScanParserWithUserDefinedStrategiesTests,Unutilized Abstraction
9720,spring-framework,org.springframework.context.annotation,Spr11310Tests,Unutilized Abstraction
9721,spring-framework,org.springframework.context.annotation,Config,Unutilized Abstraction
9722,spring-framework,org.springframework.context.annotation,StringHolder,Unnecessary Abstraction
9723,spring-framework,org.springframework.context.annotation,EnableAspectJAutoProxyTests,Unutilized Abstraction
9724,spring-framework,org.springframework.context.annotation,ConfigWithJdkProxy,Unnecessary Abstraction
9725,spring-framework,org.springframework.context.annotation,ConfigWithJdkProxy,Unutilized Abstraction
9726,spring-framework,org.springframework.context.annotation,ConfigWithCglibProxy,Unnecessary Abstraction
9727,spring-framework,org.springframework.context.annotation,ConfigWithCglibProxy,Unutilized Abstraction
9728,spring-framework,org.springframework.context.annotation,ConfigWithExposedProxy,Unutilized Abstraction
9729,spring-framework,org.springframework.context.annotation,SampleDto,Unnecessary Abstraction
9730,spring-framework,org.springframework.context.annotation,SampleInputBean,Unnecessary Abstraction
9731,spring-framework,org.springframework.context.annotation,LoggingAspect,Unutilized Abstraction
9732,spring-framework,org.springframework.context.annotation,ParserStrategyUtilsTests,Unutilized Abstraction
9733,spring-framework,org.springframework.context.annotation,ComponentScanAnnotationTests,Unutilized Abstraction
9734,spring-framework,org.springframework.context.annotation,MyConfig,Unnecessary Abstraction
9735,spring-framework,org.springframework.context.annotation,MyConfig,Unutilized Abstraction
9736,spring-framework,org.springframework.context.annotation,SimpleConfig,Unnecessary Abstraction
9737,spring-framework,org.springframework.context.annotation,SimpleConfig,Unutilized Abstraction
9738,spring-framework,org.springframework.context.annotation,ImportVersusDirectRegistrationTests,Unutilized Abstraction
9739,spring-framework,org.springframework.context.annotation,Importer,Unnecessary Abstraction
9740,spring-framework,org.springframework.context.annotation,InnerConfiguration,Unutilized Abstraction
9741,spring-framework,org.springframework.context.annotation,Thing,Unnecessary Abstraction
9742,spring-framework,org.springframework.context.annotation,ConfigurationClassPostConstructAndAutowiringTests,Unutilized Abstraction
9743,spring-framework,org.springframework.context.annotation,Config1,Unutilized Abstraction
9744,spring-framework,org.springframework.context.annotation,Config2,Unutilized Abstraction
9745,spring-framework,org.springframework.context.annotation,TestScopeMetadataResolver,Unutilized Abstraction
9746,spring-framework,org.springframework.context.annotation,ClassPathBeanDefinitionScannerTests,Unutilized Abstraction
9747,spring-framework,org.springframework.context.annotation,ClassPathBeanDefinitionScannerTests,Insufficient Modularization
9748,spring-framework,org.springframework.context.annotation,TestBeanNameGenerator,Unutilized Abstraction
9749,spring-framework,org.springframework.context.annotation,NonStaticInnerClass,Unnecessary Abstraction
9750,spring-framework,org.springframework.context.annotation,NonStaticInnerClass,Unutilized Abstraction
9751,spring-framework,org.springframework.context.annotation,MyTestBean,Unutilized Abstraction
9752,spring-framework,org.springframework.context.annotation,FooServiceDependentConverter,Unutilized Abstraction
9753,spring-framework,org.springframework.context.annotation,InitDestroyMethodLifecycleTests,Insufficient Modularization
9754,spring-framework,org.springframework.context.annotation,CustomInitDestroyBean,Unutilized Abstraction
9755,spring-framework,org.springframework.context.annotation,CustomInitializingDisposableBean,Unutilized Abstraction
9756,spring-framework,org.springframework.context.annotation,CustomInitializingDisposableBean,Broken Hierarchy
9757,spring-framework,org.springframework.context.annotation,CustomAnnotatedInitDestroyBean,Broken Hierarchy
